budget,title,popularity,release_year,revenue,runtime,vote_average,vote_count,cast,director,Action,Adventure,Animation,Available,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Not,Romance,Science,TV,Thriller,War,Western,lang_Afrikaans,lang_Arabic,lang_Chinese,lang_Czech,lang_Danish,lang_Dutch,lang_English,lang_French,lang_German,lang_Greek,lang_Hebrew,lang_Hindi,lang_Hungarian,lang_Icelandic,lang_Indonesian,lang_Italian,lang_Japanese,lang_Korean,lang_Kyrgyz,lang_Norwegian,lang_Norwegian Bokmål,lang_Pashto,lang_Persian,lang_Polish,lang_Portuguese,lang_Romanian,lang_Russian,lang_Slovenian,lang_Spanish,lang_Swedish,lang_Tamil,lang_Telugu,lang_Thai,lang_Turkish,lang_Unknown,lang_Vietnamese,status_Post Production,status_Released,status_Rumored
38000000,Spy Kids 3-D: Game Over,21.998734,2003,197011982,84.0,4.7,511,Antonio Banderas Carla Gugino Alexa PenaVega Daryl Sabara Sylvester Stallone,Robert Rodriguez,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,A Time to Kill,25.219805,1996,152266007,149.0,7.0,509,Matthew McConaughey Sandra Bullock Samuel L. Jackson Kevin Spacey Oliver Platt,Joel Schumacher,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Cheaper by the Dozen,26.516624,2003,190212113,98.0,6.0,699,Steve Martin Bonnie Hunt Piper Perabo Tom Welling Hilary Duff,Shawn Levy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Lone Survivor,37.084384,2013,149295601,121.0,7.4,1526,Mark Wahlberg Taylor Kitsch Emile Hirsch Ben Foster Yousuf Azami,Peter Berg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,A League of Their Own,21.661028,1992,107458785,128.0,6.7,354,Tom Hanks Geena Davis Madonna Lori Petty Jon Lovitz,Penny Marshall,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Conjuring 2,68.794673,2016,320170008,134.0,7.0,1949,Patrick Wilson Vera Farmiga Madison Wolfe Frances O'Connor Lauren Esposito,James Wan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Social Network,69.27821999999999,2010,224920315,120.0,7.1,3391,Jesse Eisenberg Andrew Garfield Justin Timberlake Armie Hammer Max Minghella,David Fincher,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,He's Just Not That Into You,26.253357,2009,177259441,129.0,6.2,959,Ben Affleck Jennifer Aniston Drew Barrymore Jennifer Connelly Kevin Connolly,Ken Kwapis,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45000000,Scary Movie 4,32.549282,2006,178262620,83.0,5.3,750,Anna Faris Regina Hall Craig Bierko Bill Pullman Anthony Anderson,David Zucker,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Scream 3,24.992057,2000,161834276,116.0,5.7,736,David Arquette Neve Campbell Courteney Cox Patrick Dempsey Scott Foley,Wes Craven,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Back to the Future Part III,45.769562,1990,244527583,118.0,7.1,2900,Michael J. Fox Christopher Lloyd Mary Steenburgen Thomas F. Wilson Lea Thompson,Robert Zemeckis,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Get Hard,36.301202,2015,111811453,100.0,5.9,944,Will Ferrell Kevin Hart Alison Brie Craig T. Nelson T.I.,Etan Cohen,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Dracula,45.022964,1992,215862692,128.0,7.1,1056,Gary Oldman Winona Ryder Anthony Hopkins Keanu Reeves Richard E. Grant,Francis Ford Coppola,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Julie & Julia,22.853006,2009,129540499,123.0,6.6,560,Meryl Streep Amy Adams Stanley Tucci Chris Messina Linda Emond,Nora Ephron,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,42,31.88455900000001,2013,95020213,128.0,6.8,787,Chadwick Boseman T.R. Knight Harrison Ford Nicole Beharie Christopher Meloni,Brian Helgeland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Talented Mr. Ripley,31.385257,1999,128798265,139.0,7.0,767,Matt Damon Gwyneth Paltrow Jude Law Cate Blanchett Philip Seymour Hoffman,Anthony Minghella,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Dumb and Dumber To,67.767785,2014,169837010,110.0,5.4,1127,Jim Carrey Jeff Daniels Rachel Melvin Kathleen Turner Brady Bluhm,Bobby Farrelly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Eight Below,24.287306,2006,120455994,120.0,6.7,542,Paul Walker Bruce Greenwood Moon Bloodgood Jason Biggs Gerard Plunkett,Frank Marshall,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35000000,The Intern,53.114573,2015,194564672,121.0,7.1,1881,Robert De Niro Anne Hathaway Rene Russo Anders Holm JoJo Kushner,Nancy Meyers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Ride Along 2,25.136082,2016,124827316,102.0,6.1,555,Kevin Hart Ice Cube Olivia Munn Tika Sumpter Ken Jeong,Tim Story,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Last of the Mohicans,37.776566,1992,75505856,112.0,7.1,732,Daniel Day-Lewis Madeleine Stowe Russell Means Eric Schweig Jodhi May,Michael Mann,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Ray,21.743321,2004,124731534,152.0,7.2,467,Jamie Foxx Kerry Washington Regina King Harry Lennix Clifton Powell,Taylor Hackford,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Sin City,66.003433,2005,158733820,124.0,7.2,2691,Jessica Alba Devon Aoki Clive Owen Rosario Dawson Mickey Rourke,Robert Rodriguez,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Vantage Point,24.862767,2008,151161491,90.0,6.2,716,Dennis Quaid Matthew Fox Forest Whitaker Sigourney Weaver William Hurt,Pete Travis,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41000000,"I Love You, Man",25.391899,2009,91636986,105.0,6.5,515,Paul Rudd Jason Segel Rashida Jones Andy Samberg J.K. Simmons,John Hamburg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Shallow Hal,29.854773,2001,141069860,114.0,5.7,731,Gwyneth Paltrow Jack Black Jason Alexander Joe Viterelli Bruce McGill,Bobby Farrelly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,JFK,26.82041,1991,205405498,189.0,7.5,502,Kevin Costner Tommy Lee Jones Gary Oldman Kevin Bacon Michael Rooker,Oliver Stone,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Big Momma's House 2,17.612920000000006,2006,138259062,99.0,5.4,371,Martin Lawrence Nia Long Emily Procter Zachary Levi Mark Moses,John Whitesell,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57000000,The Mexican,21.021809,2001,147845033,123.0,5.8,441,Brad Pitt Julia Roberts James Gandolfini J.K. Simmons Gene Hackman,Gore Verbinski,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20000000,17 Again,52.571674,2009,136267476,102.0,6.1,1350,Zac Efron Leslie Mann Matthew Perry Tyler Steelman Allison Miller,Burr Steers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Other Woman,34.519636,2014,196781193,109.0,6.2,1437,Cameron Diaz Leslie Mann Kate Upton Don Johnson Nikolaj Coster-Waldau,Nick Cassavetes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Final Destination,32.478077,2009,186167139,82.0,5.4,831,Bobby Campo Shantel VanSanten Nick Zano Haley Webb Krista Allen,David R. Ellis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Bridge of Spies,48.445978,2015,165478348,141.0,7.2,2583,Tom Hanks Mark Rylance Amy Ryan Alan Alda Sebastian Koch,Steven Spielberg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Behind Enemy Lines,24.012986,2001,91753202,106.0,6.0,457,Owen Wilson Gene Hackman Gabriel Macht Charles Malik Whitfield David Keith,John Moore,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Get Him to the Greek,17.869443,2010,90029656,109.0,5.9,612,Jonah Hill Russell Brand Rose Byrne Elisabeth Moss Colm Meaney,Nicholas Stoller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50000000,Shall We Dance?,14.231899,2004,170128460,107.0,5.9,297,Richard Gere Jennifer Lopez Susan Sarandon Lisa Ann Walter Stanley Tucci,Peter Chelsom,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Small Soldiers,23.088571,1998,54682547,110.0,6.2,511,Gregory Smith Kirsten Dunst Denis Leary Phil Hartman David Cross,Joe Dante,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Spawn,19.833664,1997,87840042,96.0,5.0,336,Michael Jai White Martin Sheen John Leguizamo Theresa Randle Nicol Williamson,Mark A.Z. Dipp\u00e9,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35000000,The Count of Monte Cristo,26.595983,2002,75395048,131.0,7.3,453,Jim Caviezel Guy Pearce Richard Harris James Frain Dagmara Domi\u0144czyk,Kevin Reynolds,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Lincoln Lawyer,26.072228,2011,85412898,119.0,7.0,902,Matthew McConaughey Marisa Tomei Ryan Phillippe William H. Macy Josh Lucas,Brad Furman,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30000000,Unknown,38.643914,2011,130786397,113.0,6.5,1265,Liam Neeson Diane Kruger January Jones Aidan Quinn Bruno Ganz,Jaume Collet-Serra,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Prestige,74.440708,2006,109676311,130.0,8.0,4391,Hugh Jackman Christian Bale Michael Caine Scarlett Johansson Andy Serkis,Christopher Nolan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42000000,Horrible Bosses 2,82.185281,2014,107670357,108.0,6.1,1536,Jason Bateman Jason Sudeikis Charlie Day Jennifer Aniston Kevin Spacey,Sean Anders,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Escape from Planet Earth,18.14218,2013,74597643,89.0,5.7,332,Brendan Fraser Rob Corddry Ricky Gervais Jessica Alba Sarah Jessica Parker,Callan Brunker,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Apocalypto,41.570047,2006,120175290,139.0,7.3,1221,Rudy Youngblood Raoul Max Trujillo Gerardo Taracena Iazua Larios Antonio Monroy,Mel Gibson,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Living Daylights,23.331459,1987,191185897,130.0,6.2,440,Timothy Dalton Maryam d'Abo Jeroen Krabb\u00e9 Joe Don Baker John Rhys-Davies,John Glen,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Predators,47.649554,2010,126248813,107.0,6.0,1206,Topher Grace Alice Braga Laurence Fishburne Adrien Brody Danny Trejo,Nimr\u00f3d Antal,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Legal Eagles,7.519433,1986,0,116.0,5.8,51,Robert Redford Debra Winger Daryl Hannah Brian Dennehy Terence Stamp,Ivan Reitman,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Secret Window,32.908414,2004,92913171,96.0,6.4,972,Johnny Depp John Turturro Timothy Hutton Charles S. Dutton Len Cariou,David Koepp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Lake House,29.88736,2006,114830111,99.0,6.5,670,Keanu Reeves Sandra Bullock Shohreh Aghdashloo Christopher Plummer Ebon Moss-Bachrach,Alejandro Agresti,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43000000,The Skeleton Key,29.105407,2005,91974818,104.0,6.4,573,Kate Hudson Gena Rowlands Peter Sarsgaard John Hurt Joy Bryant,Iain Softley,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,The Odd Life of Timothy Green,16.394451999999998,2012,51854875,105.0,6.5,386,Jennifer Garner Joel Edgerton Ron Livingston Rosemarie DeWitt CJ Adams,Peter Hedges,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Made of Honor,19.574774,2008,84601681,101.0,6.0,394,Patrick Dempsey Michelle Monaghan Kevin McKidd Chris Messina Richmond Arquette,Paul Weiland,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Jersey Boys,14.199932999999998,2014,67347013,134.0,6.8,255,Christopher Walken Vincent Piazza Freya Tingley James Madio Sean Whalen,Clint Eastwood,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Rainmaker,12.229516,1997,45916769,135.0,6.7,235,Matt Damon Danny DeVito Jon Voight Claire Danes Mary Kay Place,Francis Ford Coppola,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Gothika,27.303608,2003,141591324,98.0,5.8,629,Halle Berry Robert Downey Jr. Charles S. Dutton Pen\u00e9lope Cruz John Carroll Lynch,Mathieu Kassovitz,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36000000,Amistad,3.698276,1997,74000000,155.0,6.8,316,Morgan Freeman Nigel Hawthorne Anthony Hopkins Djimon Hounsou Matthew McConaughey,Steven Spielberg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Medicine Man,7.021871000000001,1992,0,106.0,5.8,114,Sean Connery Lorraine Bracco Jos\u00e9 Wilker Rodolfo De Alexandre Angelo Barra Moreira,John McTiernan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Aliens vs Predator: Requiem,39.381913,2007,41797066,94.0,4.9,740,Steven Pasquale Reiko Aylesworth John Ortiz Ariel Gade Sam Trammell,Colin Strause,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Ri¢hie Ri¢h,14.398356,1994,0,95.0,5.4,415,Macaulay Culkin John Larroquette Edward Herrmann Christine Ebersole Michael Maccarone,Donald Petrie,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65000000,Autumn in New York,8.680334,2000,0,103.0,5.7,135,Richard Gere Winona Ryder Anthony LaPaglia Elaine Stritch Vera Farmiga,Joan Chen,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Music and Lyrics,17.659032,2007,145896422,96.0,6.2,554,Drew Barrymore Hugh Grant Scott Porter Brad Garrett Haley Bennett,Marc Lawrence,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Paul,43.151268,2011,97552050,104.0,6.5,1789,Seth Rogen Simon Pegg Nick Frost Jason Bateman Kristen Wiig,Greg Mottola,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,The Guilt Trip,15.283444,2012,41863726,95.0,5.4,284,Seth Rogen Barbra Streisand Yvonne Strahovski Colin Hanks Adam Scott,Anne Fletcher,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000000,Scream 4,35.21926,2011,97138686,111.0,6.1,902,David Arquette Neve Campbell Courteney Cox Emma Roberts Hayden Panettiere,Wes Craven,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
